label,index,Date.1,Surv.1,numStem.1,numRos.1,stemLength.1,numLvs.1,# latBuds.1,leafLong.1,leafWide.1,numFlwrBud.1,flwrBud.1,Date.2,Surv.2,numStem.2,numRos.2,stemLength.2,numLvs.2,leafLong.2,leafWide.2,flwrBud.2,notes.2,Date.3,numStem.3,numRos.3,stemLength.3,numLvs.3,leafLong.3,leafWide.3,numFlwrB.3,numRayF.3,numDiscF.3,firstFlwr.3,Date.4,Surv.4,numStem.4,numRos.4,numLSt.4,stemLength.4,numFlwrB.4,numRayF.4,numDiscF.4,firstFlwr.4,notes.4,Date.5,Surv.5,numStem.5,numRos.5,numLSt.5,stemLength.5,numFlwrB.5,numRayF.5,numDiscF.5,firstFlwr.5,notes.5,Date.6,Surv.6,numStem.6,numRos.6,numLSt.6,stemLength.6,numFlwrB.6,numRayF.6,numDiscF.6,notes.6,Date.7,Surv.7,numStem.7,numRos.7,numLSt.7,stemLength.7,numFlwrB.7,numRayF.7,numDiscF.7,notes.7,Date.8 ,Surv.8,numStem.8,numRos.8,numLSt.8,stemLength.8,numFlwrB.8,numRayF.8,numDiscF.8,notes.8,Date.9,Surv.9,numStem.9,numRos.9,numLSt.9,stemLength.9,numFlwrB.9,numRayF.9,numDiscF.9,numDeadF.9,notes.9,Date.10,Surv.10,numStem.10,numRos.10,numLSt.10,stemLength.10,numFlwrB.10,numRayF.10,numDiscF.10,numDeadF.10,notes.10,Date.11,Surv.11,numStem.11,numRos.11,numLSt.11,stemLength.11,numFlwrB.11,numRayF.11,numDiscF.11,numDeadF.11,notes.11,Date.12,Surv.12,numStem.12,numRos.12,numLSt.12,stemLength.12,numFlwrB.12,numRayF.12,numDiscF.12,numDeadF.12,notes.12,Date.13,Surv.13,numStem.13,numRos.13,numLSt.13,stemLength.13,numRayF.13,numDiscF.13,numDeadF.13,notes.13,Date.14,Surv.14,numStem.14,numRos.14,stemLength.14,numRayF.14,numDiscF.14,numDeadF.14,notes.14
6-3-5,26,5/1/2024,Y,0,1,NA,13,0,8.2,1.5,NA,NA,5/8/2024,Y,0,1,NA,14,13.5,2.2,NA,,5/15/2024,0,1,NA,19,17.3,2.4,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/18/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/25/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,8/7/24,Y,0,1,N/A,N/A,N/A,N/A,
8-6-12,27,5/1/2024,Y,0,1,NA,8,0,6.9,1.3,NA,NA,5/8/2024,Y,0,1,NA,10,15.2,1.3,NA,,5/15/2024,0,1,NA,13,17.6,1.3,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/18/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/25/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,8/7/24,Y,0,1,N/A,N/A,N/A,N/A,
9-4-8,28,5/1/2024,Y,1,0,0.7,10,0,12.7,2.0,0,N,5/8/2024,Y,1,2,0.7,17,20.1,2.1,0,Arguably still rosette but form at base showing signs of verticle growth.,5/15/2024,0,1,NA,20,23.1,2.2,NA,NA,NA,,5/22/2024,Y,0,2,0,NA,NA,NA,NA,,,5/29/2024,Y,0,2,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/18/24,Y,1,1,0,27.5,0,0,0,0,,7/25/24,Y,1,1,0,42.5,0,0,0,,8/7/24,Y,1,1,82.4,0,0,0,
10-6-12,29,5/1/2024,Y,0,1,NA,9,0,8.4,1.7,NA,NA,5/8/2024,Y,0,1,NA,11,13.7,2,NA,,5/15/2024,0,1,NA,14,18.2,2.5,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/18/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/25/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,8/7/24,Y,0,1,N/A,N/A,N/A,N/A,
9-6-11,30,5/1/2024,Y,0,1,NA,10,0,10.9,1.8,NA,NA,5/8/2024,Y,1,0,0.7,12,15.9,2.1,0,Arguably still rosette but form at base showing signs of verticle growth.,5/15/2024,0,1,NA,15,22.3,2.2,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/18/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/25/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,,8/7/24,Y,0,2,N/A,N/A,N/A,N/A,
10-5-4,31,5/1/2024,Y,0,1,NA,12,0,10.6,1.5,NA,NA,5/8/2024,Y,0,1,NA,14,15.2,1.3,NA,,5/15/2024,0,1,NA,18,20.7,1.6,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/18/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/25/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,8/7/24,Y,0,1,N/A,N/A,N/A,N/A,
3-1-8,32,5/1/2024,Y,0,2,NA,12,0,5.8,1.1,NA,NA,5/8/2024,Y,0,2,NA,16,10.2,1.4,NA,,5/15/2024,0,2,NA,20,13.5,1.6,NA,NA,NA,,5/22/2024,Y,0,2,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,N/A,,7/18/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,N/A,,7/25/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,,8/7/24,Y,0,2,N/A,N/A,N/A,N/A,
7-5-8,33,5/1/2024,Y,1,1,6.2,22,2,10.3,2.0,0,N,5/8/2024,Y,3,1,17,38,12.3,1.8,Y,,5/15/2024,2,1,29.5,64,18.7,1.4,5,0,0,,5/22/2024,Y,1,2,8,30.7,7,4,0,,,5/29/2024,Y,1,3,9,31,5,1,5,,,6/5/24,Y,1,2,7,32.3,2,3,9,Some discs senesced,6/12/24,Y,1,2,5,32.3,0,1,12,10 of 12 discs senesced,6/19/24,Y,1,2,5,31.7,0,0,13,All discs senesced,6/26/24,Y,1,2,8,31,10,0,0,11,,7/3/24,Y,1,2,7,30.5,10,0,0,11,,7/11/24,Y,1,2,10,35.5,14,0,0,11,,7/18/24,Y,1,2,7,31.2,9,0,0,12,Lateral stems taller than primary,7/25/24,Y,1,3,9,30.9,2,0,12,,8/7/24,Y,1,3,31.8,0,2,12,
6-3-8,34,5/1/2024,Y,0,1,NA,13,0,13.6,1.8,NA,NA,5/8/2024,Y,0,1,NA,15,17.4,2.1,NA,On cusp of bolting,5/15/2024,0,1,NA,18,18.6,2.1,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/18/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/25/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,,8/7/24,Y,0,2,N/A,N/A,N/A,N/A,
7-5-12,35,5/1/2024,Y,0,1,NA,12,0,10.4,2.1,NA,NA,5/8/2024,Y,0,1,NA,14,16,2.2,NA,,5/15/2024,0,1,NA,18,18.8,2.0,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/18/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,N/A,,7/25/24,Y,0,3,N/A,N/A,N/A,N/A,N/A,,8/7/24,Y,0,2,N/A,N/A,N/A,N/A,
5-4-2,36,5/1/2024,Y,0,1,NA,12,0,13.1,1.8,NA,NA,5/8/2024,Y,1,0,0.9,14,19.5,2.3,0,,5/15/2024,0,1,NA,18,21.1,2.5,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,1,0,0,1.4,0,0,0,,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,1,1,0,1.5,0,0,0,"Misformed, swirling stem ",6/19/24,Y,1,1,0,2.2,0,0,0,Whirled stem ,6/26/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,1,0,2,21.4,0,0,0,0,,7/11/24,Y,1,0,2,37.5,0,0,0,0,,7/18/24,Y,3,0,0,62.4,0,0,0,0,Abnormal stem ,7/25/24,Y,3,0,9,73.5,0,0,0,Abnormal stem ,8/7/24,Y,3,0,93.1,0,0,0,
10-3-5,37,5/1/2024,Y,0,1,NA,10,0,9.0,1.2,NA,NA,5/8/2024,Y,0,1,NA,12,14.2,1.1,NA,,5/15/2024,0,1,NA,14,18.7,1.6,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/18/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/25/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,,8/7/24,Y,0,2,N/A,N/A,N/A,N/A,
11-5-8,38,5/1/2024,Y,0,1,NA,11,0,7.8,1.4,NA,NA,5/8/2024,Y,0,1,NA,13,10.6,1.2,NA,,5/15/2024,0,1,NA,15,12.7,1.7,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/18/24,Y,0,3,N/A,N/A,N/A,N/A,N/A,N/A,,7/25/24,Y,0,3,N/A,N/A,N/A,N/A,N/A,,8/7/24,Y,0,3,N/A,N/A,N/A,N/A,
8-1-6,39,5/1/2024,Y,0,1,NA,7,0,6.6,1.3,NA,NA,5/8/2024,Y,0,1,NA,9,9.8,1.5,NA,,5/15/2024,0,1,NA,10,15.6,1.6,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/18/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/25/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,8/7/24,Y,0,1,N/A,N/A,N/A,N/A,
7-6-2,40,5/1/2024,Y,0,1,NA,10,0,10.3,1.6,NA,NA,5/8/2024,Y,0,1,NA,10,21.6,2.2,NA,,5/15/2024,0,1,NA,13,25.6,2.5,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/18/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/25/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,8/7/24,Y,0,1,N/A,N/A,N/A,N/A,
2-6-3,41,5/1/2024,Y,0,1,NA,11,0,9.5,1.5,NA,NA,5/8/2024,Y,0,2,NA,15,12.7,1.6,NA,,5/15/2024,0,1,NA,20,18.5,1.7,NA,NA,NA,,5/22/2024,Y,0,2,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,N/A,,7/18/24,Y,0,3,N/A,N/A,N/A,N/A,N/A,N/A,,7/25/24,Y,0,4,N/A,N/A,N/A,N/A,N/A,,8/7/24,Y,0,4,N/A,N/A,N/A,N/A,
6-3-6,42,5/1/2024,Y,0,1,NA,18,2,10.3,1.8,NA,NA,5/8/2024,Y,1,1,1.5,22,15.1,1.8,0,,5/15/2024,0,1,NA,22,16.9,2.0,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,0,3,N/A,N/A,N/A,N/A,N/A,N/A,,7/18/24,Y,0,3,N/A,N/A,N/A,N/A,N/A,N/A,,7/25/24,Y,0,4,N/A,N/A,N/A,N/A,N/A,,8/7/24,Y,0,3,N/A,N/A,N/A,N/A,
6-4-9,43,5/1/2024,Y,0,1,NA,13,0,12.1,2.1,NA,NA,5/8/2024,Y,1,0,0.6,13,19.9,2.4,0,,5/15/2024,0,1,NA,19,20.6,2.5,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/18/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/25/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,8/7/24,Y,0,1,N/A,N/A,N/A,N/A,
5-1-1,44,5/1/2024,Y,0,1,NA,8,0,11.8,2.8,NA,NA,5/8/2024,Y,0,1,NA,7,19.1,3.3,NA,,5/15/2024,0,1,NA,13,24.9,3.9,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/18/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/25/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,8/7/24,Y,0,3,N/A,N/A,N/A,N/A,
2-3-3,45,5/1/2024,Y,0,1,NA,12,0,10.8,1.6,NA,NA,5/8/2024,Y,0,1,NA,16,14.3,1.7,NA,,5/15/2024,0,1,NA,18,17.7,1.9,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/18/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/25/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,8/7/24,Y,0,2,N/A,N/A,N/A,N/A,
4-3-4,46,5/1/2024,Y,0,1,NA,14,5,16.5,2.3,NA,NA,5/8/2024,Y,1,1,2,34,24.3,2.6,0,,5/15/2024,1,0,0.6,28,25.2,2.8,0,0,0,,5/22/2024,Y,1,1,0,1.2,0,0,0,,,5/29/2024,Y,1,0,0,1.5,0,0,0,,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,1,1,0,1.8,0,0,0,Misformed stem ,6/19/24,Y,1,1,0,1.6,0,0,0,Whirled stem ,6/26/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,1,1,0,25.5,0,0,0,0,,7/18/24,Y,1,2,0,40.2,0,0,0,0,,7/25/24,Y,1,2,0,57,0,0,0,,8/7/24,Y,1,2,93.7,1,0,0,
3-3-10,47,5/1/2024,Y,0,1,NA,8,0,6.7,1.3,NA,NA,5/8/2024,Y,0,1,NA,9,11.3,1.7,NA,,5/15/2024,0,1,NA,12,15.6,1.9,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/18/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/25/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,8/7/24,Y,0,1,N/A,N/A,N/A,N/A,
3-6-11,48,5/1/2024,Y,0,1,NA,7,0,9.6,1.7,NA,NA,5/8/2024,Y,0,1,NA,10,16.3,1.6,NA,,5/15/2024,0,1,NA,14,21.6,2.1,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/18/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/25/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,8/7/24,Y,0,1,N/A,N/A,N/A,N/A,
1-6-8,49,5/1/2024,Y,1,3,13.8,25,14,10.0,1.5,1,Y,5/8/2024,Y,1,4,19.6,82,15.3,1.5,Y,,5/15/2024,1,3,24.7,99,17.8,1.9,2,1,1,,5/22/2024,Y,1,3,9,21.2,0,2,2,,,5/29/2024,Y,1,3,9,20.7,1,1,4,,,6/5/24,Y,2,1,5,24.2,3,1,5,Some discs senesced,6/12/24,Y,1,1,8,25.3,0,3,6,All discs senesced,6/19/24,Y,1,2,6,25.3,0,0,9,8 of 9 discs senesced,6/26/24,Y,1,1,2,20,1,0,0,10,,7/3/24,Y,1,3,8,25.1,4,0,0,9,,7/11/24,Y,1,3,8,24.2,2,2,0,9,,7/18/24,Y,1,2,7,23.7,3,1,2,7,,7/25/24,Y,1,3,8,23.7,0,2,9,,8/7/24,Y,1,3,24.9,0,4,9,
8-5-2,50,5/1/2024,Y,1,0,4.3,17,0,12.3,1.6,0,N,5/8/2024,Y,1,0,19.3,41,13.7,1.8,Y,,5/15/2024,1,0,37.0,61,13.1,1.9,6,0,0,,5/22/2024,Y,1,0,10,41.5,11,3,0,,,5/29/2024,Y,1,0,8,32,15,4,5,,,6/5/24,Y,1,0,7,42.9,12,13,10,,6/12/24,Y,1,0,6,43.4,6,12,19,7 of 19 discs senesced,6/19/24,Y,1,0,5,41.3,7,5,31,20 of 31 discs senesced,6/26/24,Y,1,1,8,41,30,1,35,1,,7/3/24,Y,1,0,9,42.6,44,8,28,10,,7/11/24,Y,1,1,9,41.7,25,19,31,16,,7/18/24,Y,1,1,10,40.9,9,17,29,20,,7/25/24,Y,1,1,13,41.9,9,47,29,,8/7/24,Y,1,1,40.7,27,56,35,
3-1-5,51,5/1/2024,Y,0,1,NA,10,0,7.3,1.4,NA,NA,5/8/2024,Y,0,1,NA,12,11.2,1.4,NA,,5/15/2024,0,1,NA,15,16.2,1.7,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/18/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,N/A,,7/25/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,,8/7/24,Y,0,4,N/A,N/A,N/A,N/A,
3-3-5,52,5/1/2024,Y,0,1,NA,12,1,8.9,1.5,NA,NA,5/8/2024,Y,1,0,0.5,13,15.9,2.4,0,,5/15/2024,0,1,NA,15,18.9,2.3,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/18/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/25/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,8/7/24,Y,0,1,N/A,N/A,N/A,N/A,
