label,index,Date.1,Surv.1,numStem.1,numRos.1,stemLength.1,numLvs.1,# latBuds.1,leafLong.1,leafWide.1,numFlwrBud.1,flwrBud.1,Date.2,Surv.2,numStem.2,numRos.2,stemLength.2,numLvs.2,leafLong.2,leafWide.2,flwrBud.2,notes.2,Date.3,numStem.3,numRos.3,stemLength.3,numLvs.3,leafLong.3,leafWide.3,numFlwrB.3,numRayF.3,numDiscF.3,firstFlwr.3,Date.4,Surv.4,numStem.4,numRos.4,numLSt.4,stemLength.4,numFlwrB.4,numRayF.4,numDiscF.4,firstFlwr.4,notes.4,Date.5,Surv.5,numStem.5,numRos.5,numLSt.5,stemLength.5,numFlwrB.5,numRayF.5,numDiscF.5,firstFlwr.5,notes.5,Date.6,Surv..6,numStem.6,numRos.6,numLSt.6,stemLength.6,numFlwrB.6,numRayF.6,numDiscF.6,notes.6,Date.7,Surv.7,numStem.7,numRos.7,numLSt.7,stemLength.7,numFlwrB.7,numRayF.7,numDiscF.7,notes.7,Index2,Date.8 ,Surv.8,numStem.8,numRos.8,numLSt.8,stemLength.8,numFlwrB.8,numRayF.8,numDiscF.8,notes.8
7-4-2,198,5/1/2024,Y,0,1,NA,8,0,11.6,2.0,NA,NA,5/8/2024,Y,0,1,NA,10,19.1,1.9,NA,,5/15/2024,0,1,NA,12,24.1,1.9,NA,NA,NA,,5/22/2024,Y,1,0,0,1,0,0,0,,,5/29/2024,Y,1,0,0,2,0,0,0,,Twisted Tea stem,6/5/24,Y,1,0,0,1.6,0,0,0,Curled stem ,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,198,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
8-5-3,199,5/1/2024,Y,0,1,NA,8,0,13.4,2.1,NA,NA,5/8/2024,Y,1,0,3.5,11,20,2,0,,5/15/2024,1,0,13.3,13,19.9,2.0,0,0,0,,5/22/2024,Y,1,0,0,24.5,0,0,0,,,5/29/2024,Y,1,0,0,37.3,0,0,0,,,6/5/24,Y,1,0,0,58.6,0,0,0,,6/12/24,Y,1,0,0,64.4,0,0,0,,199,6/19/24,Y,1,0,2,74.7,0,0,0,
8-1-5,200,5/1/2024,Y,0,1,NA,10,0,15.4,1.6,NA,NA,5/8/2024,Y,1,0,2.2,12,23.3,1.7,0,,5/15/2024,1,0,10.9,18,25.2,1.5,0,0,0,,5/22/2024,Y,1,0,0,23.6,0,0,0,,,5/29/2024,Y,1,0,0,38.8,2,0,0,,,6/5/24,Y,1,0,5,57.8,5,0,0,,6/12/24,Y,1,0,5,66.2,4,1,0,,200,6/19/24,Y,1,0,8,67.6,11,5,0,
4-6-9,201,5/1/2024,Y,0,1,NA,10,0,12.2,1.8,NA,NA,5/8/2024,Y,0,1,NA,13,18.4,2.2,NA,,5/15/2024,0,1,NA,16,19.7,2.4,NA,NA,NA,,5/22/2024,Y,1,0,0,0.6,0,0,0,,,5/29/2024,Y,1,0,0,5,0,0,0,,Stem growing sideways,6/5/24,Y,1,0,0,13.3,0,0,0,,6/12/24,Y,1,0,0,26.4,0,0,0,,201,6/19/24,Y,1,0,0,36,0,0,0,
6-1-4,202,5/1/2024,Y,1,2,2.3,20,3,10.7,2.2,0,N,5/8/2024,Y,1,2,9.4,37,12.5,2.1,0,,5/15/2024,1,2,19.1,50,16.9,2.3,1,0,0,,5/22/2024,Y,1,2,6,29.6,3,0,0,,,5/29/2024,Y,1,2,6,33.6,2,2,1,,,6/5/24,Y,1,1,5,32.7,3,2,2,,6/12/24,Y,1,1,3,33.8,2,1,4,,202,6/19/24,Y,1,2,5,33.7,2,1,6,
8-3-3,203,5/1/2024,Y,0,1,NA,12,0,10.2,2.1,NA,NA,5/8/2024,Y,0,1,NA,15,19.2,2.3,NA,,5/15/2024,0,1,NA,19,22.2,2.8,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,203,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
10-1-10,204,5/1/2024,Y,0,1,NA,10,0,9.2,1.1,NA,NA,5/8/2024,Y,0,1,NA,12,14.6,1.2,NA,,5/15/2024,0,1,NA,14,17.2,1.1,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,204,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
6-5-5,205,5/1/2024,Y,0,1,NA,14,0,10.1,1.6,NA,NA,5/8/2024,Y,0,1,NA,22,17.6,2,NA,,5/15/2024,0,1,NA,24,21.2,1.7,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,205,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
2-6-2,206,5/1/2024,Y,0,1,NA,10,0,11.0,2.9,NA,NA,5/8/2024,Y,0,1,NA,12,14.7,2.6,NA,,5/15/2024,0,1,NA,13,17.6,2.0,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,206,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
4-2-4,207,5/1/2024,Y,0,1,NA,13,0,16.6,1.9,NA,NA,5/8/2024,Y,0,1,NA,17,25.1,2,NA,,5/15/2024,0,1,NA,19,26.4,1.9,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,207,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
7-5-10,208,5/1/2024,Y,0,1,NA,11,0,13.1,1.6,NA,NA,5/8/2024,Y,0,1,NA,15,19.1,1.7,NA,,5/15/2024,0,1,NA,17,23.0,1.8,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,208,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
13-2-1,209,5/1/2024,Y,0,1,NA,9,0,8.8,1.6,NA,NA,5/8/2024,Y,0,1,NA,12,15.4,1.6,NA,,5/15/2024,0,1,NA,15,20.1,1.8,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,209,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
9-3-4,210,5/1/2024,Y,0,1,NA,11,0,7.4,0.9,NA,NA,5/8/2024,Y,0,1,NA,12,9,1.3,NA,,5/15/2024,0,1,NA,14,13.2,1.6,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,210,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
8-1-2,211,5/1/2024,Y,0,1,NA,10,0,12.5,2.1,NA,NA,5/8/2024,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,A whole datasheet was left blank.,5/15/2024,0,1,NA,14,20.7,2.4,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,1,0,0,2.5,0,0,0,,ing sideways,6/5/24,Y,1,0,0,10.2,0,0,0,,6/12/24,Y,1,0,0,21,0,0,0,,211,6/19/24,Y,1,0,0,31.8,0,0,0,
12-6-2,212,5/1/2024,Y,0,1,NA,7,0,3.4,1.0,NA,NA,5/8/2024,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,A whole datasheet was left blank.,5/15/2024,0,1,NA,10,12.8,1.6,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,212,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
5-1-5,213,5/1/2024,Y,0,1,NA,12,1,13.2,1.7,NA,NA,5/8/2024,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,A whole datasheet was left blank.,5/15/2024,0,1,NA,17,21.7,2.1,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,213,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
11-5-6,214,5/1/2024,Y,1,0,1.0,16,1,10.4,2.1,0,N,5/8/2024,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,A whole datasheet was left blank.,5/15/2024,0,1,NA,23,19.0,2.1,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,214,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
4-1-10,215,5/1/2024,Y,0,1,NA,9,0,16.4,2.5,NA,NA,5/8/2024,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,A whole datasheet was left blank.,5/15/2024,0,2,NA,16,24.7,2.2,NA,NA,NA,,5/22/2024,Y,0,2,0,NA,NA,NA,NA,,,5/29/2024,Y,0,2,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,215,6/19/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,
2-4-8,216,5/1/2024,Y,0,1,NA,11,0,12.7,2.0,NA,NA,5/8/2024,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,A whole datasheet was left blank.,5/15/2024,1,0,11.7,18,19.1,2.7,0,0,0,,5/22/2024,Y,1,0,0,28.6,0,0,0,,,5/29/2024,Y,1,0,0,48.2,0,0,0,,,6/5/24,Y,1,0,0,66.4,0,0,0,,6/12/24,Y,1,0,0,82.2,0,0,0,,216,6/19/24,Y,1,0,6,89,1,0,0,
7-1-4,217,5/1/2024,Y,0,1,NA,13,1,12.3,1.8,NA,NA,5/8/2024,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,A whole datasheet was left blank.,5/15/2024,0,4,NA,31,20.5,2.2,NA,NA,NA,,5/22/2024,Y,0,2,0,NA,NA,NA,NA,,,5/29/2024,Y,0,3,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,217,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
3-6-9,218,5/1/2024,Y,0,1,NA,9,0,14.8,1.8,NA,NA,5/8/2024,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,A whole datasheet was left blank.,5/15/2024,0,1,NA,13,24.6,2.1,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,218,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
3-2-1,219,5/1/2024,Y,0,2,NA,19,0,9.3,1.5,NA,NA,5/8/2024,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,A whole datasheet was left blank.,5/15/2024,0,2,NA,30,18.3,1.9,NA,NA,NA,,5/22/2024,Y,0,2,0,NA,NA,NA,NA,,,5/29/2024,Y,0,2,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,,219,6/19/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,
10-6-2,220,5/1/2024,Y,0,1,NA,11,0,10.5,2.0,NA,NA,5/8/2024,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,A whole datasheet was left blank.,5/15/2024,0,1,NA,17,19.8,2.4,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,220,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
6-6-10,221,5/1/2024,Y,0,1,NA,10,0,12.2,2.2,NA,NA,5/8/2024,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,A whole datasheet was left blank.,5/15/2024,0,1,NA,17,21.6,2.3,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,221,6/19/24,Y,1,0,0,5.5,0,0,0,
3-4-11,222,5/1/2024,Y,0,1,NA,7,0,8.6,1.2,NA,NA,5/8/2024,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,A whole datasheet was left blank.,5/15/2024,0,2,NA,15,21.8,2.3,NA,NA,NA,,5/22/2024,Y,1,1,0,2.1,0,0,0,,,5/29/2024,Y,1,1,0,8.6,0,0,0,,,6/5/24,Y,1,1,0,20,0,0,0,,6/12/24,Y,1,1,0,36.1,0,0,0,,222,6/19/24,Y,1,1,0,48.5,0,0,0,
10-2-9,223,5/1/2024,Y,0,1,NA,11,0,8.8,1.8,NA,NA,5/8/2024,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,A whole datasheet was left blank.,5/15/2024,0,1,NA,15,15.2,1.9,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,223,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
8-6-4,224,5/1/2024,Y,1,0,1.0,9,0,12.6,1.7,0,N,5/8/2024,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,A whole datasheet was left blank.,5/15/2024,1,0,9.0,16,24.0,1.9,0,0,0,,5/22/2024,Y,1,0,0,20.2,0,0,0,,,5/29/2024,Y,1,1,0,31,0,0,0,,,6/5/24,Y,1,0,0,40.1,0,0,0,,6/12/24,Y,1,0,0,53.5,0,0,0,,224,6/19/24,Y,1,0,0,60,0,0,0,
8-5-8,225,5/1/2024,Y,1,0,6.2,18,4,13.5,3.0,0,N,5/8/2024,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,A whole datasheet was left blank.,5/15/2024,1,3,32.7,32,15.7,2.6,0,0,0,,5/22/2024,Y,1,1,3,51.3,4,0,0,,,5/29/2024,Y,1,3,5,62.2,6,2,0,,,6/5/24,Y,1,3,4,61.4,3,3,1,,6/12/24,Y,1,1,3,62.4,2,3,4,,225,6/19/24,Y,1,2,4,62.8,3,0,7,
6-2-7,226,5/1/2024,Y,1,0,2.6,16,4,12.5,2.4,0,N,5/8/2024,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,A whole datasheet was left blank.,5/15/2024,1,0,21.9,21,17.0,3.3,0,0,0,,5/22/2024,Y,1,0,2,41.1,3,0,0,,,5/29/2024,Y,1,0,5,61.1,7,0,0,,,6/5/24,Y,1,0,5,64.3,6,1,0,,6/12/24,Y,1,0,5,64.6,4,4,1,,226,6/19/24,Y,1,0,5,65,4,3,4,
7-5-4,227,5/1/2024,Y,0,1,NA,8,0,14.2,1.9,NA,NA,5/8/2024,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,A whole datasheet was left blank.,5/15/2024,0,1,NA,14,23.7,2.2,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,227,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
9-3-8,228,5/1/2024,Y,1,0,0.6,12,0,9.5,1.9,0,N,5/8/2024,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,A whole datasheet was left blank.,5/15/2024,0,1,NA,15,20.8,2.6,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,228,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
2-1-8,229,5/1/2024,Y,1,0,2.5,12,6,12.6,1.4,0,N,5/8/2024,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,A whole datasheet was left blank.,5/15/2024,1,2,22.2,24,13.1,2.0,3,0,0,,5/22/2024,Y,1,2,7,31.6,6,0,0,,,5/29/2024,Y,1,2,8,34.8,8,2,0,,,6/5/24,Y,1,2,6,34.5,7,3,2,,6/12/24,Y,1,2,3,35.2,4,3,5,,229,6/19/24,Y,1,2,7,35,6,1,8,
1-6-9,230,5/1/2024,Y,1,0,1.5,4,3,6.8,0.8,0,N,5/8/2024,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,A whole datasheet was left blank.,5/15/2024,1,3,5.9,22,16.8,1.9,0,0,0,,5/22/2024,Y,1,3,0,14,0,0,0,,,5/29/2024,Y,1,3,0,22.7,0,0,0,,,6/5/24,Y,1,3,0,28.8,0,0,0,,6/12/24,Y,1,3,0,38.2,0,0,0,,230,6/19/24,Y,1,3,0,43.4,0,0,0,
2-3-6,231,5/1/2024,Y,0,1,NA,13,7,12.4,2.2,NA,NA,5/8/2024,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,A whole datasheet was left blank.,5/15/2024,0,3,NA,41,17.2,2.0,NA,NA,NA,,5/22/2024,Y,0,2,0,NA,NA,NA,NA,,,5/29/2024,Y,0,5,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,2,0,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,231,6/19/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,
7-4-12,232,5/1/2024,Y,1,0,1.8,10,1,7.3,1.5,0,N,5/8/2024,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,A whole datasheet was left blank.,5/15/2024,1,1,17.5,29,13.5,2.4,0,0,0,,5/22/2024,Y,1,1,6,33.5,4,0,0,,,5/29/2024,Y,1,2,8,43.3,8,1,0,,,6/5/24,Y,1,1,9,43.9,5,3,1,,6/12/24,Y,1,1,3,48.5,0,4,4,,232,6/19/24,Y,1,1,5,48.5,4,0,8,
8-1-4,233,5/1/2024,Y,0,1,NA,13,0,10.1,1.3,NA,NA,5/8/2024,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,A whole datasheet was left blank.,5/15/2024,1,0,1.0,18,22.3,1.7,0,0,0,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,233,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
4-5-12,234,5/1/2024,Y,0,1,NA,10,0,10.0,1.9,NA,NA,5/8/2024,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,A whole datasheet was left blank.,5/15/2024,0,1,NA,16,18.0,1.9,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,234,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
3-1-3,235,5/1/2024,Y,0,1,NA,8,0,7.0,1.2,NA,NA,5/8/2024,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,A whole datasheet was left blank.,5/15/2024,0,1,NA,11,18.7,1.8,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,235,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
2-5-3,236,5/1/2024,Y,0,1,NA,10,4,13.3,1.7,NA,NA,5/8/2024,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,A whole datasheet was left blank.,5/15/2024,1,3,1.8,23,24.7,1.7,0,0,0,,5/22/2024,Y,1,0,0,6.6,0,0,0,,,5/29/2024,Y,1,0,0,18.2,0,0,0,,,6/5/24,Y,1,0,0,32.6,0,0,0,,6/12/24,Y,1,0,0,50,0,0,0,,236,6/19/24,Y,1,0,0,65.3,0,0,0,
4-6-1,237,5/1/2024,Y,0,1,NA,11,0,14.5,1.6,NA,NA,5/8/2024,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,A whole datasheet was left blank.,5/15/2024,1,0,2.6,15,27.8,2.5,0,0,0,,5/22/2024,Y,1,0,0,8.6,0,0,0,,,5/29/2024,Y,1,0,0,19.5,0,0,0,,Stem growing sideways,6/5/24,Y,1,0,0,29.4,0,0,0,,6/12/24,Y,1,0,0,46.9,0,0,0,Abnormal stem ,237,6/19/24,Y,1,0,0,56,0,0,0,
1-4-10,238,5/1/2024,Y,0,1,NA,8,3,7.8,1.4,NA,NA,5/8/2024,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,A whole datasheet was left blank.,5/15/2024,0,1,NA,13,21.0,1.8,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,238,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
8-2-7,239,5/1/2024,Y,0,1,NA,9,0,12.1,2.1,NA,NA,5/8/2024,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,A whole datasheet was left blank.,5/15/2024,0,1,NA,14,20.7,2.0,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,239,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
3-5-8,240,5/1/2024,Y,0,1,NA,6,0,6.4,0.9,NA,NA,5/8/2024,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,A whole datasheet was left blank.,5/15/2024,1,3,9.4,19,14.3,2.1,0,0,0,,5/22/2024,Y,1,2,0,21.8,0,0,0,,,5/29/2024,Y,1,3,3,35.2,5,0,0,,,6/5/24,Y,1,2,3,44.4,5,1,0,,6/12/24,Y,1,1,3,45.7,2,3,1,,240,6/19/24,Y,1,2,3,45.8,3,2,4,
2-4-3,241,5/1/2024,Y,0,1,NA,11,1,11.7,2.1,NA,NA,5/8/2024,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,A whole datasheet was left blank.,5/15/2024,1,2,0.8,23,19.0,1.9,0,0,0,,5/22/2024,Y,0,2,0,NA,NA,NA,NA,,,5/29/2024,Y,0,2,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,,241,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
7-4-10,242,5/1/2024,Y,0,1,NA,6,0,4.8,1.1,NA,NA,5/8/2024,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,A whole datasheet was left blank.,5/15/2024,1,2,8.9,13,15.3,2.2,0,0,0,,5/22/2024,Y,1,0,0,21.3,0,0,0,,,5/29/2024,Y,1,0,0,33.9,0,0,0,,,6/5/24,Y,1,0,0,42.8,0,0,0,,6/12/24,Y,1,0,0,55.7,0,0,0,,242,6/19/24,Y,1,0,0,73,3,0,0,
6-1-5,243,5/1/2024,Y,1,5,11.8,51,8,10.8,1.7,1,Y,5/8/2024,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,A whole datasheet was left blank.,5/15/2024,3,2,18.2,82,17.6,1.9,1,2,1,,5/22/2024,Y,4,1,7,17.8,0,2,3,,,5/29/2024,Y,4,1,8,18,7,0,5,,,6/5/24,Y,3,0,7,18.3,8,0,5,All discs are senesced,6/12/24,Y,3,0,6,18.9,3,2,1,,243,6/19/24,Y,3,0,7,45.5,10,2,7,
8-5-1,244,5/1/2024,Y,0,1,NA,11,0,8.7,1.7,NA,NA,5/8/2024,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,A whole datasheet was left blank.,5/15/2024,0,1,NA,17,15.7,1.1,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,244,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
10-5-2,245,5/1/2024,Y,0,1,NA,9,0,6.7,1.2,NA,NA,5/8/2024,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,A whole datasheet was left blank.,5/15/2024,0,1,NA,14,10.3,1.4,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,245,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
