label,index,variable_name,Date_index,values,Date
6-4-5,10,numStem,1,0,2024-05-01
6-4-5,10,numStem,2,0,2024-05-08
6-4-5,10,numStem,3,0,2024-05-15
6-4-5,10,numStem,4,0,2024-05-22
6-4-5,10,numStem,5,0,2024-05-29
6-4-5,10,numStem,6,0,2024-06-05
6-4-5,10,numStem,7,0,2024-06-12
6-4-5,10,numStem,8,0,2024-06-19
6-4-5,10,stemLength,1,NA,2024-05-01
6-4-5,10,stemLength,2,NA,2024-05-08
6-4-5,10,stemLength,3,NA,2024-05-15
6-4-5,10,stemLength,4,NA,2024-05-22
6-4-5,10,stemLength,5,NA,2024-05-29
6-4-5,10,stemLength,6,NA,2024-06-05
6-4-5,10,stemLength,7,NA,2024-06-12
6-4-5,10,stemLength,8,NA,2024-06-19
6-5-7,11,leafLong,1,10.6,2024-05-01
6-5-7,11,leafLong,2,20.1,2024-05-08
6-5-7,11,leafLong,3,22.9,2024-05-15
6-5-7,11,leafWide,1,1.6,2024-05-01
6-5-7,11,leafWide,2,1.6,2024-05-08
6-5-7,11,leafWide,3,1.5,2024-05-15
6-5-7,11,numDiscF,3,NA,2024-05-15
6-5-7,11,numDiscF,4,NA,2024-05-22
6-5-7,11,numDiscF,5,NA,2024-05-29
6-5-7,11,numDiscF,6,NA,2024-06-05
6-5-7,11,numDiscF,7,NA,2024-06-12
6-5-7,11,numDiscF,8,NA,2024-06-19
6-5-7,11,numFlwrB,1,NA,2024-05-01
6-5-7,11,numFlwrB,2,NA,2024-05-08
6-5-7,11,numFlwrB,3,NA,2024-05-15
6-5-7,11,numFlwrB,4,NA,2024-05-22
6-5-7,11,numFlwrB,5,NA,2024-05-29
6-5-7,11,numFlwrB,6,NA,2024-06-05
6-5-7,11,numFlwrB,7,NA,2024-06-12
6-5-7,11,numFlwrB,8,NA,2024-06-19
6-5-7,11,numLSt,4,0,2024-05-22
6-5-7,11,numLSt,5,0,2024-05-29
6-5-7,11,numLSt,6,NA,2024-06-05
6-5-7,11,numLSt,7,NA,2024-06-12
6-5-7,11,numLSt,8,NA,2024-06-19
6-5-7,11,numLvs,1,12,2024-05-01
6-5-7,11,numLvs,2,14,2024-05-08
6-5-7,11,numLvs,3,18,2024-05-15
6-5-7,11,numRayF,3,NA,2024-05-15
6-5-7,11,numRayF,4,NA,2024-05-22
6-5-7,11,numRayF,5,NA,2024-05-29
6-5-7,11,numRayF,6,NA,2024-06-05
6-5-7,11,numRayF,7,NA,2024-06-12
6-5-7,11,numRayF,8,NA,2024-06-19
6-5-7,11,numRos,1,1,2024-05-01
6-5-7,11,numRos,2,1,2024-05-08
6-5-7,11,numRos,3,1,2024-05-15
6-5-7,11,numRos,4,1,2024-05-22
6-5-7,11,numRos,5,1,2024-05-29
6-5-7,11,numRos,6,1,2024-06-05
6-5-7,11,numRos,7,1,2024-06-12
6-5-7,11,numRos,8,1,2024-06-19
6-5-7,11,numStem,1,0,2024-05-01
6-5-7,11,numStem,2,0,2024-05-08
6-5-7,11,numStem,3,0,2024-05-15
6-5-7,11,numStem,4,0,2024-05-22
6-5-7,11,numStem,5,0,2024-05-29
6-5-7,11,numStem,6,0,2024-06-05
6-5-7,11,numStem,7,0,2024-06-12
6-5-7,11,numStem,8,0,2024-06-19
6-5-7,11,stemLength,1,NA,2024-05-01
6-5-7,11,stemLength,2,NA,2024-05-08
6-5-7,11,stemLength,3,NA,2024-05-15
6-5-7,11,stemLength,4,NA,2024-05-22
6-5-7,11,stemLength,5,NA,2024-05-29
6-5-7,11,stemLength,6,NA,2024-06-05
6-5-7,11,stemLength,7,NA,2024-06-12
6-5-7,11,stemLength,8,NA,2024-06-19
2-6-8,12,leafLong,1,15.7,2024-05-01
2-6-8,12,leafLong,2,23.8,2024-05-08
2-6-8,12,leafLong,3,31.2,2024-05-15
2-6-8,12,leafWide,1,1.5,2024-05-01
2-6-8,12,leafWide,2,1.8,2024-05-08
2-6-8,12,leafWide,3,2,2024-05-15
2-6-8,12,numDiscF,3,0,2024-05-15
2-6-8,12,numDiscF,4,0,2024-05-22
2-6-8,12,numDiscF,5,0,2024-05-29
2-6-8,12,numDiscF,6,0,2024-06-05
2-6-8,12,numDiscF,7,0,2024-06-12
2-6-8,12,numDiscF,8,0,2024-06-19
2-6-8,12,numFlwrB,1,NA,2024-05-01
2-6-8,12,numFlwrB,2,0,2024-05-08
2-6-8,12,numFlwrB,3,0,2024-05-15
2-6-8,12,numFlwrB,4,0,2024-05-22
2-6-8,12,numFlwrB,5,0,2024-05-29
2-6-8,12,numFlwrB,6,0,2024-06-05
2-6-8,12,numFlwrB,7,0,2024-06-12
2-6-8,12,numFlwrB,8,0,2024-06-19
2-6-8,12,numLSt,4,0,2024-05-22
2-6-8,12,numLSt,5,0,2024-05-29
2-6-8,12,numLSt,6,0,2024-06-05
2-6-8,12,numLSt,7,0,2024-06-12
2-6-8,12,numLSt,8,0,2024-06-19
2-6-8,12,numLvs,1,11,2024-05-01
2-6-8,12,numLvs,2,17,2024-05-08
2-6-8,12,numLvs,3,18,2024-05-15
2-6-8,12,numRayF,3,0,2024-05-15
2-6-8,12,numRayF,4,0,2024-05-22
2-6-8,12,numRayF,5,0,2024-05-29
2-6-8,12,numRayF,6,0,2024-06-05
2-6-8,12,numRayF,7,0,2024-06-12
2-6-8,12,numRayF,8,0,2024-06-19
2-6-8,12,numRos,1,1,2024-05-01
2-6-8,12,numRos,2,2,2024-05-08
2-6-8,12,numRos,3,0,2024-05-15
2-6-8,12,numRos,4,0,2024-05-22
2-6-8,12,numRos,5,0,2024-05-29
2-6-8,12,numRos,6,0,2024-06-05
2-6-8,12,numRos,7,0,2024-06-12
2-6-8,12,numRos,8,0,2024-06-19
2-6-8,12,numStem,1,0,2024-05-01
2-6-8,12,numStem,2,1,2024-05-08
2-6-8,12,numStem,3,1,2024-05-15
2-6-8,12,numStem,4,1,2024-05-22
2-6-8,12,numStem,5,1,2024-05-29
2-6-8,12,numStem,6,1,2024-06-05
2-6-8,12,numStem,7,1,2024-06-12
2-6-8,12,numStem,8,1,2024-06-19
2-6-8,12,stemLength,1,NA,2024-05-01
2-6-8,12,stemLength,2,1.7,2024-05-08
2-6-8,12,stemLength,3,2.6,2024-05-15
2-6-8,12,stemLength,4,8.8,2024-05-22
2-6-8,12,stemLength,5,22.5,2024-05-29
2-6-8,12,stemLength,6,49.2,2024-06-05
2-6-8,12,stemLength,7,63.1,2024-06-12
2-6-8,12,stemLength,8,58.4,2024-06-19
5-6-5,13,leafLong,1,11.6,2024-05-01
5-6-5,13,leafLong,2,20.4,2024-05-08
5-6-5,13,leafLong,3,20.6,2024-05-15
5-6-5,13,leafWide,1,2.1,2024-05-01
5-6-5,13,leafWide,2,2.7,2024-05-08
5-6-5,13,leafWide,3,2.5,2024-05-15
5-6-5,13,numDiscF,3,0,2024-05-15
5-6-5,13,numDiscF,4,NA,2024-05-22
5-6-5,13,numDiscF,5,NA,2024-05-29
5-6-5,13,numDiscF,6,NA,2024-06-05
5-6-5,13,numDiscF,7,NA,2024-06-12
5-6-5,13,numDiscF,8,NA,2024-06-19
5-6-5,13,numFlwrB,1,NA,2024-05-01
5-6-5,13,numFlwrB,2,0,2024-05-08
5-6-5,13,numFlwrB,3,0,2024-05-15
5-6-5,13,numFlwrB,4,NA,2024-05-22
5-6-5,13,numFlwrB,5,NA,2024-05-29
5-6-5,13,numFlwrB,6,NA,2024-06-05
5-6-5,13,numFlwrB,7,NA,2024-06-12
5-6-5,13,numFlwrB,8,NA,2024-06-19
5-6-5,13,numLSt,4,0,2024-05-22
5-6-5,13,numLSt,5,0,2024-05-29
5-6-5,13,numLSt,6,NA,2024-06-05
5-6-5,13,numLSt,7,NA,2024-06-12
5-6-5,13,numLSt,8,NA,2024-06-19
5-6-5,13,numLvs,1,10,2024-05-01
5-6-5,13,numLvs,2,13,2024-05-08
5-6-5,13,numLvs,3,16,2024-05-15
5-6-5,13,numRayF,3,0,2024-05-15
5-6-5,13,numRayF,4,NA,2024-05-22
5-6-5,13,numRayF,5,NA,2024-05-29
5-6-5,13,numRayF,6,NA,2024-06-05
5-6-5,13,numRayF,7,NA,2024-06-12
5-6-5,13,numRayF,8,NA,2024-06-19
5-6-5,13,numRos,1,1,2024-05-01
5-6-5,13,numRos,2,0,2024-05-08
5-6-5,13,numRos,3,0,2024-05-15
5-6-5,13,numRos,4,1,2024-05-22
5-6-5,13,numRos,5,1,2024-05-29
5-6-5,13,numRos,6,1,2024-06-05
5-6-5,13,numRos,7,1,2024-06-12
5-6-5,13,numRos,8,1,2024-06-19
5-6-5,13,numStem,1,0,2024-05-01
5-6-5,13,numStem,2,1,2024-05-08
5-6-5,13,numStem,3,1,2024-05-15
5-6-5,13,numStem,4,0,2024-05-22
5-6-5,13,numStem,5,0,2024-05-29
5-6-5,13,numStem,6,0,2024-06-05
5-6-5,13,numStem,7,0,2024-06-12
5-6-5,13,numStem,8,0,2024-06-19
5-6-5,13,stemLength,1,NA,2024-05-01
5-6-5,13,stemLength,2,0.9,2024-05-08
5-6-5,13,stemLength,3,1,2024-05-15
5-6-5,13,stemLength,4,NA,2024-05-22
5-6-5,13,stemLength,5,NA,2024-05-29
5-6-5,13,stemLength,6,NA,2024-06-05
5-6-5,13,stemLength,7,NA,2024-06-12
5-6-5,13,stemLength,8,NA,2024-06-19
10-6-5,14,leafLong,1,11.1,2024-05-01
10-6-5,14,leafLong,2,15.4,2024-05-08
10-6-5,14,leafLong,3,20.2,2024-05-15
10-6-5,14,leafWide,1,1.6,2024-05-01
10-6-5,14,leafWide,2,1.5,2024-05-08
10-6-5,14,leafWide,3,1.5,2024-05-15
10-6-5,14,numDiscF,3,NA,2024-05-15
10-6-5,14,numDiscF,4,NA,2024-05-22
10-6-5,14,numDiscF,5,NA,2024-05-29
10-6-5,14,numDiscF,6,NA,2024-06-05
10-6-5,14,numDiscF,7,NA,2024-06-12
10-6-5,14,numDiscF,8,NA,2024-06-19
10-6-5,14,numFlwrB,1,NA,2024-05-01
10-6-5,14,numFlwrB,2,NA,2024-05-08
10-6-5,14,numFlwrB,3,NA,2024-05-15
10-6-5,14,numFlwrB,4,NA,2024-05-22
10-6-5,14,numFlwrB,5,NA,2024-05-29
10-6-5,14,numFlwrB,6,NA,2024-06-05
10-6-5,14,numFlwrB,7,NA,2024-06-12
10-6-5,14,numFlwrB,8,NA,2024-06-19
10-6-5,14,numLSt,4,0,2024-05-22
10-6-5,14,numLSt,5,0,2024-05-29
10-6-5,14,numLSt,6,NA,2024-06-05
10-6-5,14,numLSt,7,NA,2024-06-12
10-6-5,14,numLSt,8,NA,2024-06-19
10-6-5,14,numLvs,1,10,2024-05-01
10-6-5,14,numLvs,2,13,2024-05-08
10-6-5,14,numLvs,3,16,2024-05-15
10-6-5,14,numRayF,3,NA,2024-05-15
10-6-5,14,numRayF,4,NA,2024-05-22
10-6-5,14,numRayF,5,NA,2024-05-29
10-6-5,14,numRayF,6,NA,2024-06-05
10-6-5,14,numRayF,7,NA,2024-06-12
10-6-5,14,numRayF,8,NA,2024-06-19
10-6-5,14,numRos,1,1,2024-05-01
10-6-5,14,numRos,2,1,2024-05-08
10-6-5,14,numRos,3,1,2024-05-15
10-6-5,14,numRos,4,1,2024-05-22
10-6-5,14,numRos,5,1,2024-05-29
10-6-5,14,numRos,6,1,2024-06-05
10-6-5,14,numRos,7,1,2024-06-12
10-6-5,14,numRos,8,1,2024-06-19
10-6-5,14,numStem,1,0,2024-05-01
10-6-5,14,numStem,2,0,2024-05-08
10-6-5,14,numStem,3,0,2024-05-15
10-6-5,14,numStem,4,0,2024-05-22
10-6-5,14,numStem,5,0,2024-05-29
10-6-5,14,numStem,6,0,2024-06-05
10-6-5,14,numStem,7,0,2024-06-12
10-6-5,14,numStem,8,0,2024-06-19
10-6-5,14,stemLength,1,NA,2024-05-01
10-6-5,14,stemLength,2,NA,2024-05-08
10-6-5,14,stemLength,3,NA,2024-05-15
10-6-5,14,stemLength,4,NA,2024-05-22
10-6-5,14,stemLength,5,NA,2024-05-29
10-6-5,14,stemLength,6,NA,2024-06-05
10-6-5,14,stemLength,7,NA,2024-06-12
10-6-5,14,stemLength,8,NA,2024-06-19
1-2-6,15,leafLong,1,12.5,2024-05-01
1-2-6,15,leafLong,2,12.5,2024-05-08
1-2-6,15,leafLong,3,15.4,2024-05-15
1-2-6,15,leafWide,1,2,2024-05-01
1-2-6,15,leafWide,2,1.3,2024-05-08
1-2-6,15,leafWide,3,1.6,2024-05-15
1-2-6,15,numDiscF,3,0,2024-05-15
1-2-6,15,numDiscF,4,0,2024-05-22
1-2-6,15,numDiscF,5,3,2024-05-29
1-2-6,15,numDiscF,6,5,2024-06-05
1-2-6,15,numDiscF,7,8,2024-06-12
1-2-6,15,numDiscF,8,10,2024-06-19
1-2-6,15,numFlwrB,1,0,2024-05-01
1-2-6,15,numFlwrB,2,0,2024-05-08
1-2-6,15,numFlwrB,3,2,2024-05-15
1-2-6,15,numFlwrB,4,3,2024-05-22
1-2-6,15,numFlwrB,5,3,2024-05-29
1-2-6,15,numFlwrB,6,4,2024-06-05
1-2-6,15,numFlwrB,7,2,2024-06-12
1-2-6,15,numFlwrB,8,5,2024-06-19
1-2-6,15,numLSt,4,7,2024-05-22
1-2-6,15,numLSt,5,9,2024-05-29
1-2-6,15,numLSt,6,5,2024-06-05
1-2-6,15,numLSt,7,7,2024-06-12
1-2-6,15,numLSt,8,10,2024-06-19
1-2-6,15,numLvs,1,15,2024-05-01
1-2-6,15,numLvs,2,46,2024-05-08
1-2-6,15,numLvs,3,70,2024-05-15
1-2-6,15,numRayF,3,0,2024-05-15
1-2-6,15,numRayF,4,2,2024-05-22
1-2-6,15,numRayF,5,1,2024-05-29
1-2-6,15,numRayF,6,2,2024-06-05
1-2-6,15,numRayF,7,1,2024-06-12
1-2-6,15,numRayF,8,1,2024-06-19
1-2-6,15,numRos,1,0,2024-05-01
1-2-6,15,numRos,2,1,2024-05-08
1-2-6,15,numRos,3,0,2024-05-15
1-2-6,15,numRos,4,0,2024-05-22
1-2-6,15,numRos,5,0,2024-05-29
1-2-6,15,numRos,6,0,2024-06-05
1-2-6,15,numRos,7,0,2024-06-12
1-2-6,15,numRos,8,0,2024-06-19
1-2-6,15,numStem,1,1,2024-05-01
1-2-6,15,numStem,2,3,2024-05-08
1-2-6,15,numStem,3,3,2024-05-15
1-2-6,15,numStem,4,3,2024-05-22
1-2-6,15,numStem,5,3,2024-05-29
1-2-6,15,numStem,6,3,2024-06-05
1-2-6,15,numStem,7,3,2024-06-12
1-2-6,15,numStem,8,3,2024-06-19
1-2-6,15,stemLength,1,8.2,2024-05-01
1-2-6,15,stemLength,2,17.6,2024-05-08
1-2-6,15,stemLength,3,26.8,2024-05-15
1-2-6,15,stemLength,4,29,2024-05-22
1-2-6,15,stemLength,5,28.6,2024-05-29
1-2-6,15,stemLength,6,30.4,2024-06-05
1-2-6,15,stemLength,7,29.8,2024-06-12
1-2-6,15,stemLength,8,28.9,2024-06-19
9-6-8,16,leafLong,1,13.2,2024-05-01
9-6-8,16,leafLong,2,18.1,2024-05-08
9-6-8,16,leafLong,3,22.6,2024-05-15
9-6-8,16,leafWide,1,2.1,2024-05-01
9-6-8,16,leafWide,2,2.1,2024-05-08
9-6-8,16,leafWide,3,2.1,2024-05-15
9-6-8,16,numDiscF,3,NA,2024-05-15
9-6-8,16,numDiscF,4,NA,2024-05-22
9-6-8,16,numDiscF,5,NA,2024-05-29
9-6-8,16,numDiscF,6,NA,2024-06-05
9-6-8,16,numDiscF,7,NA,2024-06-12
9-6-8,16,numDiscF,8,NA,2024-06-19
9-6-8,16,numFlwrB,1,NA,2024-05-01
9-6-8,16,numFlwrB,2,0,2024-05-08
9-6-8,16,numFlwrB,3,NA,2024-05-15
9-6-8,16,numFlwrB,4,NA,2024-05-22
9-6-8,16,numFlwrB,5,NA,2024-05-29
9-6-8,16,numFlwrB,6,NA,2024-06-05
9-6-8,16,numFlwrB,7,NA,2024-06-12
9-6-8,16,numFlwrB,8,NA,2024-06-19
9-6-8,16,numLSt,4,0,2024-05-22
9-6-8,16,numLSt,5,0,2024-05-29
9-6-8,16,numLSt,6,NA,2024-06-05
9-6-8,16,numLSt,7,NA,2024-06-12
9-6-8,16,numLSt,8,NA,2024-06-19
9-6-8,16,numLvs,1,11,2024-05-01
9-6-8,16,numLvs,2,16,2024-05-08
9-6-8,16,numLvs,3,17,2024-05-15
9-6-8,16,numRayF,3,NA,2024-05-15
9-6-8,16,numRayF,4,NA,2024-05-22
9-6-8,16,numRayF,5,NA,2024-05-29
9-6-8,16,numRayF,6,NA,2024-06-05
9-6-8,16,numRayF,7,NA,2024-06-12
9-6-8,16,numRayF,8,NA,2024-06-19
9-6-8,16,numRos,1,1,2024-05-01
9-6-8,16,numRos,2,2,2024-05-08
9-6-8,16,numRos,3,1,2024-05-15
9-6-8,16,numRos,4,1,2024-05-22
9-6-8,16,numRos,5,1,2024-05-29
9-6-8,16,numRos,6,1,2024-06-05
9-6-8,16,numRos,7,1,2024-06-12
9-6-8,16,numRos,8,1,2024-06-19
9-6-8,16,numStem,1,0,2024-05-01
9-6-8,16,numStem,2,1,2024-05-08
9-6-8,16,numStem,3,0,2024-05-15
9-6-8,16,numStem,4,0,2024-05-22
9-6-8,16,numStem,5,0,2024-05-29
9-6-8,16,numStem,6,0,2024-06-05
9-6-8,16,numStem,7,0,2024-06-12
9-6-8,16,numStem,8,0,2024-06-19
9-6-8,16,stemLength,1,NA,2024-05-01
9-6-8,16,stemLength,2,1.1,2024-05-08
9-6-8,16,stemLength,3,NA,2024-05-15
9-6-8,16,stemLength,4,NA,2024-05-22
9-6-8,16,stemLength,5,NA,2024-05-29
9-6-8,16,stemLength,6,NA,2024-06-05
9-6-8,16,stemLength,7,NA,2024-06-12
9-6-8,16,stemLength,8,NA,2024-06-19
9-5-3,17,leafLong,1,9.1,2024-05-01
9-5-3,17,leafLong,2,13.8,2024-05-08
9-5-3,17,leafLong,3,18,2024-05-15
9-5-3,17,leafWide,1,2.2,2024-05-01
9-5-3,17,leafWide,2,2.6,2024-05-08
9-5-3,17,leafWide,3,2.6,2024-05-15
9-5-3,17,numDiscF,3,NA,2024-05-15
9-5-3,17,numDiscF,4,NA,2024-05-22
9-5-3,17,numDiscF,5,NA,2024-05-29
9-5-3,17,numDiscF,6,NA,2024-06-05
9-5-3,17,numDiscF,7,NA,2024-06-12
9-5-3,17,numDiscF,8,NA,2024-06-19
9-5-3,17,numFlwrB,1,0,2024-05-01
9-5-3,17,numFlwrB,2,0,2024-05-08
9-5-3,17,numFlwrB,3,NA,2024-05-15
9-5-3,17,numFlwrB,4,NA,2024-05-22
9-5-3,17,numFlwrB,5,NA,2024-05-29
9-5-3,17,numFlwrB,6,NA,2024-06-05
9-5-3,17,numFlwrB,7,NA,2024-06-12
9-5-3,17,numFlwrB,8,NA,2024-06-19
9-5-3,17,numLSt,4,0,2024-05-22
9-5-3,17,numLSt,5,0,2024-05-29
9-5-3,17,numLSt,6,NA,2024-06-05
9-5-3,17,numLSt,7,NA,2024-06-12
9-5-3,17,numLSt,8,NA,2024-06-19
9-5-3,17,numLvs,1,10,2024-05-01
9-5-3,17,numLvs,2,13,2024-05-08
9-5-3,17,numLvs,3,16,2024-05-15
9-5-3,17,numRayF,3,NA,2024-05-15
9-5-3,17,numRayF,4,NA,2024-05-22
9-5-3,17,numRayF,5,NA,2024-05-29
9-5-3,17,numRayF,6,NA,2024-06-05
9-5-3,17,numRayF,7,NA,2024-06-12
9-5-3,17,numRayF,8,NA,2024-06-19
9-5-3,17,numRos,1,0,2024-05-01
9-5-3,17,numRos,2,1,2024-05-08
9-5-3,17,numRos,3,1,2024-05-15
9-5-3,17,numRos,4,1,2024-05-22
9-5-3,17,numRos,5,1,2024-05-29
9-5-3,17,numRos,6,1,2024-06-05
9-5-3,17,numRos,7,1,2024-06-12
9-5-3,17,numRos,8,1,2024-06-19
9-5-3,17,numStem,1,1,2024-05-01
9-5-3,17,numStem,2,1,2024-05-08
9-5-3,17,numStem,3,0,2024-05-15
9-5-3,17,numStem,4,0,2024-05-22
9-5-3,17,numStem,5,0,2024-05-29
9-5-3,17,numStem,6,0,2024-06-05
9-5-3,17,numStem,7,0,2024-06-12
9-5-3,17,numStem,8,0,2024-06-19
9-5-3,17,stemLength,1,1.4,2024-05-01
9-5-3,17,stemLength,2,1.3,2024-05-08
9-5-3,17,stemLength,3,NA,2024-05-15
9-5-3,17,stemLength,4,NA,2024-05-22
9-5-3,17,stemLength,5,NA,2024-05-29
9-5-3,17,stemLength,6,NA,2024-06-05
9-5-3,17,stemLength,7,NA,2024-06-12
9-5-3,17,stemLength,8,NA,2024-06-19
1-6-11,18,leafLong,1,4.6,2024-05-01
1-6-11,18,leafLong,2,5.3,2024-05-08
1-6-11,18,leafLong,3,9,2024-05-15
1-6-11,18,leafWide,1,1,2024-05-01
1-6-11,18,leafWide,2,1.5,2024-05-08
1-6-11,18,leafWide,3,1.5,2024-05-15
1-6-11,18,numDiscF,3,NA,2024-05-15
1-6-11,18,numDiscF,4,NA,2024-05-22
1-6-11,18,numDiscF,5,NA,2024-05-29
1-6-11,18,numDiscF,6,NA,2024-06-05
1-6-11,18,numDiscF,7,NA,2024-06-12
1-6-11,18,numDiscF,8,NA,2024-06-19
1-6-11,18,numFlwrB,1,NA,2024-05-01
1-6-11,18,numFlwrB,2,NA,2024-05-08
1-6-11,18,numFlwrB,3,NA,2024-05-15
1-6-11,18,numFlwrB,4,NA,2024-05-22
1-6-11,18,numFlwrB,5,NA,2024-05-29
1-6-11,18,numFlwrB,6,NA,2024-06-05
1-6-11,18,numFlwrB,7,NA,2024-06-12
1-6-11,18,numFlwrB,8,NA,2024-06-19
1-6-11,18,numLSt,4,0,2024-05-22
1-6-11,18,numLSt,5,0,2024-05-29
1-6-11,18,numLSt,6,NA,2024-06-05
1-6-11,18,numLSt,7,NA,2024-06-12
1-6-11,18,numLSt,8,NA,2024-06-19
1-6-11,18,numLvs,1,6,2024-05-01
1-6-11,18,numLvs,2,8,2024-05-08
1-6-11,18,numLvs,3,10,2024-05-15
1-6-11,18,numRayF,3,NA,2024-05-15
1-6-11,18,numRayF,4,NA,2024-05-22
1-6-11,18,numRayF,5,NA,2024-05-29
1-6-11,18,numRayF,6,NA,2024-06-05
1-6-11,18,numRayF,7,NA,2024-06-12
1-6-11,18,numRayF,8,NA,2024-06-19
1-6-11,18,numRos,1,1,2024-05-01
1-6-11,18,numRos,2,1,2024-05-08
1-6-11,18,numRos,3,1,2024-05-15
1-6-11,18,numRos,4,1,2024-05-22
1-6-11,18,numRos,5,1,2024-05-29
1-6-11,18,numRos,6,1,2024-06-05
1-6-11,18,numRos,7,1,2024-06-12
1-6-11,18,numRos,8,1,2024-06-19
1-6-11,18,numStem,1,0,2024-05-01
1-6-11,18,numStem,2,0,2024-05-08
1-6-11,18,numStem,3,0,2024-05-15
1-6-11,18,numStem,4,0,2024-05-22
1-6-11,18,numStem,5,0,2024-05-29
1-6-11,18,numStem,6,0,2024-06-05
1-6-11,18,numStem,7,0,2024-06-12
1-6-11,18,numStem,8,0,2024-06-19
1-6-11,18,stemLength,1,NA,2024-05-01
1-6-11,18,stemLength,2,NA,2024-05-08
1-6-11,18,stemLength,3,NA,2024-05-15
1-6-11,18,stemLength,4,NA,2024-05-22
1-6-11,18,stemLength,5,NA,2024-05-29
1-6-11,18,stemLength,6,NA,2024-06-05
1-6-11,18,stemLength,7,NA,2024-06-12
1-6-11,18,stemLength,8,NA,2024-06-19
2-3-5,19,leafLong,1,12,2024-05-01
2-3-5,19,leafLong,2,20.5,2024-05-08
2-3-5,19,leafLong,3,24.1,2024-05-15
2-3-5,19,leafWide,1,1.6,2024-05-01
2-3-5,19,leafWide,2,1.8,2024-05-08
2-3-5,19,leafWide,3,1.6,2024-05-15
2-3-5,19,numDiscF,3,NA,2024-05-15
2-3-5,19,numDiscF,4,NA,2024-05-22
2-3-5,19,numDiscF,5,NA,2024-05-29
2-3-5,19,numDiscF,6,NA,2024-06-05
2-3-5,19,numDiscF,7,NA,2024-06-12
2-3-5,19,numDiscF,8,NA,2024-06-19
2-3-5,19,numFlwrB,1,NA,2024-05-01
2-3-5,19,numFlwrB,2,NA,2024-05-08
2-3-5,19,numFlwrB,3,NA,2024-05-15
2-3-5,19,numFlwrB,4,NA,2024-05-22
2-3-5,19,numFlwrB,5,NA,2024-05-29
2-3-5,19,numFlwrB,6,NA,2024-06-05
2-3-5,19,numFlwrB,7,NA,2024-06-12
2-3-5,19,numFlwrB,8,NA,2024-06-19
2-3-5,19,numLSt,4,0,2024-05-22
2-3-5,19,numLSt,5,0,2024-05-29
2-3-5,19,numLSt,6,NA,2024-06-05
2-3-5,19,numLSt,7,NA,2024-06-12
2-3-5,19,numLSt,8,NA,2024-06-19
2-3-5,19,numLvs,1,9,2024-05-01
2-3-5,19,numLvs,2,12,2024-05-08
2-3-5,19,numLvs,3,15,2024-05-15
2-3-5,19,numRayF,3,NA,2024-05-15
2-3-5,19,numRayF,4,NA,2024-05-22
2-3-5,19,numRayF,5,NA,2024-05-29
2-3-5,19,numRayF,6,NA,2024-06-05
2-3-5,19,numRayF,7,NA,2024-06-12
2-3-5,19,numRayF,8,NA,2024-06-19
2-3-5,19,numRos,1,1,2024-05-01
2-3-5,19,numRos,2,1,2024-05-08
2-3-5,19,numRos,3,1,2024-05-15
2-3-5,19,numRos,4,1,2024-05-22
2-3-5,19,numRos,5,1,2024-05-29
2-3-5,19,numRos,6,1,2024-06-05
2-3-5,19,numRos,7,1,2024-06-12
2-3-5,19,numRos,8,1,2024-06-19
2-3-5,19,numStem,1,0,2024-05-01
2-3-5,19,numStem,2,0,2024-05-08
2-3-5,19,numStem,3,0,2024-05-15
2-3-5,19,numStem,4,0,2024-05-22
2-3-5,19,numStem,5,0,2024-05-29
2-3-5,19,numStem,6,0,2024-06-05
2-3-5,19,numStem,7,0,2024-06-12
2-3-5,19,numStem,8,0,2024-06-19
2-3-5,19,stemLength,1,NA,2024-05-01
2-3-5,19,stemLength,2,NA,2024-05-08
2-3-5,19,stemLength,3,NA,2024-05-15
2-3-5,19,stemLength,4,NA,2024-05-22
2-3-5,19,stemLength,5,NA,2024-05-29
2-3-5,19,stemLength,6,NA,2024-06-05
2-3-5,19,stemLength,7,NA,2024-06-12
2-3-5,19,stemLength,8,NA,2024-06-19
7-1-6,20,leafLong,1,7.6,2024-05-01
7-1-6,20,leafLong,2,13.9,2024-05-08
7-1-6,20,leafLong,3,18.4,2024-05-15
7-1-6,20,leafWide,1,1.4,2024-05-01
7-1-6,20,leafWide,2,2,2024-05-08
7-1-6,20,leafWide,3,2.5,2024-05-15
7-1-6,20,numDiscF,3,NA,2024-05-15
7-1-6,20,numDiscF,4,NA,2024-05-22
7-1-6,20,numDiscF,5,NA,2024-05-29
7-1-6,20,numDiscF,6,NA,2024-06-05
7-1-6,20,numDiscF,7,NA,2024-06-12
7-1-6,20,numDiscF,8,NA,2024-06-19
7-1-6,20,numFlwrB,1,NA,2024-05-01
7-1-6,20,numFlwrB,2,NA,2024-05-08
7-1-6,20,numFlwrB,3,NA,2024-05-15
7-1-6,20,numFlwrB,4,NA,2024-05-22
7-1-6,20,numFlwrB,5,NA,2024-05-29
7-1-6,20,numFlwrB,6,NA,2024-06-05
7-1-6,20,numFlwrB,7,NA,2024-06-12
7-1-6,20,numFlwrB,8,NA,2024-06-19
7-1-6,20,numLSt,4,0,2024-05-22
7-1-6,20,numLSt,5,0,2024-05-29
7-1-6,20,numLSt,6,NA,2024-06-05
7-1-6,20,numLSt,7,NA,2024-06-12
7-1-6,20,numLSt,8,NA,2024-06-19
7-1-6,20,numLvs,1,8,2024-05-01
