Sample_Name,Ps,Pn,Pd,Pop,Pop_Index,Sample_Species,fastq,GVCF,index,MaternalLine,FlowerHead,Country,State,County,Latitude,Longitude,Google_latitude,Google_longitude,Locality,Location_Details,PlantingDate,FirstLeafDate,Collection_Date,Collector,Adapted_Longitude,Adapted_Latitude,Pop_Name,Load_type
Boltonia_070,0.1816549783896396,0.1406886521135381,0.07650007919619307,Cooper Park (2000),Pop_13,B. decurrens,TRUE,TRUE,70,2011-2661-1,4A,United States,Illinois,Tazewell,NA,NA,40.69584983597212,-89.54394792156027,NA,"Cooper park South, Maternal lines = 43, Seedheads = 73; 4 packets",2/29/24,3/7/24,2000-10-01T00:00:00Z,Smith,-89.54394792156027,40.69584983597212,13 - Cooper Park (2000),Total Load
Boltonia_071,0.1827665029208918,0.14112383102225087,0.07556005481753886,Meredosia Lake (1999),Pop_06,B. decurrens,TRUE,TRUE,71,2011-2620-1,19A,United States,Illinois,Morgan,39.8672223,-90.5533333,39.87546015928839,-90.55308508241012,NA,"Meredosia Lake, Maternal lines = 30, Seedheads = 90; 5 packets",3/1/24,3/9/24,1999-10-07T00:00:00Z,Smith,-90.5533333,39.8672223,6 - Meredosia Lake (1999),Total Load
Boltonia_072,0.19153467312858047,0.148386958782223,0.07902747074905825,Horseshoe Lake (2000),Pop_02,B. decurrens,TRUE,TRUE,72,2011-2609-1,X1,United States,Illinois,Madison,38.6891666,-90.0972222,38.69652811427051,-90.085926104309,NA,"Horseshoe Lake, Maternal lines = 30, Seedheads = 90; 3 packets",2/29/24,3/8/24,2000-11-01T00:00:00Z,Smith,-90.0972222,38.6891666,2 - Horseshoe Lake (2000),Total Load
Boltonia_073,0.181059967376441,0.140588289491869,0.0752535999834721,Sparland (1999),Pop_16,B. decurrens,TRUE,TRUE,73,2011-2629-1,3B,United States,Illinois,Marshal,41.045,-89.4311111,41.02868892611459,-89.43846248262098,NA,"Sparland, Maternal lines = 30, Seedheads = 90; 3 packets",2/29/24,3/8/24,1999-11-11T00:00:00Z,Smith,-89.4311111,41.045,16 - Sparland (1999),Total Load
Boltonia_074,0.18232299207332295,0.14000585722841216,0.0751193107865215,Rice Lake (1999),Pop_12,B. decurrens,TRUE,TRUE,74,2011-2666-1,19C,United States,Illinois,Fulton,40.4925,-89.9022222,40.46699902833787,-89.9485498557629,NA,"Rice Lake, Maternal lines = 30, Seedheads = 90; 3 packets",2/29/24,3/8/24,1999-10-14T00:00:00Z,Smith,-89.9022222,40.4925,12 - Rice Lake (1999),Total Load
Boltonia_075,0.1818221780542983,0.14128671462135323,0.07679276077929054,Smith Lake (1998),Pop_05,B. decurrens,TRUE,TRUE,75,2011-2638-1,24B,United States,Illinois,Scott,39.7852777,-90.5902777,39.78656976625663,-90.58910563509704,Smith Lake,NA,2/29/24,3/7/24,1998-11-11T00:00:00Z,Smith,-90.5902777,39.7852777,5 - Smith Lake (1998),Total Load
Boltonia_076,0.18346277570282732,0.1417597351743019,0.07644154287957358,Meredosia Lake (1999),Pop_06,B. decurrens,TRUE,TRUE,76,2011-2620-1,20A,United States,Illinois,Morgan,39.8672223,-90.5533333,39.87546015928839,-90.55308508241012,NA,"Meredosia Lake, Maternal lines = 30, Seedheads = 90; 5 packets",2/29/24,3/7/24,1999-10-07T00:00:00Z,Smith,-90.5533333,39.8672223,6 - Meredosia Lake (1999),Total Load
Boltonia_077,0.18013683683353665,0.13936090398752213,0.07630725368262298,Woodford County (1999),Pop_15,B. decurrens,TRUE,TRUE,77,2011-2650-1,19C,United States,Illinois,Woodford,40.8852777,-89.4583333,40.84668797480775,-89.0297386240063,NA,"Woodford County, Maternal lines = 30, Seedheads = 90; 6 packets",2/29/24,3/8/24,1999-11-11T00:00:00Z,Smith,-89.4583333,40.8852777,15 - Woodford County (1999),Total Load
Boltonia_078,0.18167931261313452,0.14113699333328947,0.07641055306489267,Frederick Landing (2011),Pop_09,B. decurrens,TRUE,TRUE,78,2011-2659-1,11A,United States,Illinois,Frederick,NA,NA,40.07116308939078,-90.429571958886,NA,"Frederick Landing, Maternal lines = 15, Seedheads = 44; 2 packets",2/29/24,3/7/24,2011-12-01T00:00:00Z,Smith,-90.429571958886,40.07116308939078,9 - Frederick Landing (2011),Total Load
Boltonia_079,0.17838241781704745,0.13905652554475514,0.07437211192143738,Frederick Borrow Pit (1999),Pop_08,B. decurrens,TRUE,TRUE,79,2011-2675-1,29B,United States,Illinois,Schuyler,40.0672223,-90.4275,40.07010712467176,-90.42899627731744,NA,"Frederick Borrow Pit, Maternal lines = 30, Seedheads = 90; 3 packets",2/29/24,3/8/24,1999-10-07T00:00:00Z,Smith,-90.4275,40.0672223,8 - Frederick Borrow Pit (1999),Total Load
Boltonia_080,0.18178371428167728,0.1400009213617727,0.07552562169011563,Woodford County (1999),Pop_15,B. decurrens,TRUE,TRUE,80,2011-2650-1,27B,United States,Illinois,Woodford,40.8852777,-89.4583333,40.84668797480775,-89.0297386240063,NA,"Woodford County, Maternal lines = 30, Seedheads = 90; 6 packets",2/29/24,3/12/24,1999-11-11T00:00:00Z,Smith,-89.4583333,40.8852777,15 - Woodford County (1999),Total Load
Boltonia_081,0.18119733799294466,0.14045090787040387,0.07532935286380321,Hennepin Bridge (1999),Pop_17,B. decurrens,TRUE,TRUE,81,2011-2623-1,28C,United States,Illinois,Hennepin,NA,NA,41.34414603458205,-89.55849691836283,NA,"Hennepin Bridge, Maternal lines = 30, Seedheads = 90; 6 packets",2/29/24,3/8/24,1999-11-11T00:00:00Z,Smith,-89.55849691836283,41.34414603458205,17 - Hennepin Bridge (1999),Total Load
Boltonia_083,0.16032720895876212,0.12443566591422121,0.06728577429773637,Gilbert Lake (1997),Pop_04,B. decurrens,TRUE,TRUE,83,2011-2598-1,S11C,United States,Illinois,Jersey,NA,NA,38.96139842380207,-90.51481032460988,NA,"Gilbert Lake, Maternal lines = 32, Seedheads = 98; 6 packets",2/29/24,3/17/34,1997-11-08T00:00:00Z,Smith,-90.51481032460988,38.96139842380207,4 - Gilbert Lake (1997),Total Load
Boltonia_084,0.18286933463953164,0.14241538279291077,0.07642776962860429,Frederick Borrow Pit (1999),Pop_08,B. decurrens,TRUE,TRUE,84,2011-2675-1,5A,United States,Illinois,Schuyler,40.0672223,-90.4275,40.07010712467176,-90.42899627731744,NA,"Frederick Borrow Pit, Maternal lines = 30, Seedheads = 90; 3 packets",2/29/24,3/8/24,1999-10-07T00:00:00Z,Smith,-90.4275,40.0672223,8 - Frederick Borrow Pit (1999),Total Load
Boltonia_085,0.18022789392790475,0.13998940433961396,0.07630381036988065,Woodford County (1999),Pop_15,B. decurrens,TRUE,TRUE,85,2011-2650-1,1A,United States,Illinois,Woodford,40.8852777,-89.4583333,40.84668797480775,-89.0297386240063,NA,"Woodford County, Maternal lines = 30, Seedheads = 90; 6 packets",2/29/24,3/6/24,1999-11-11T00:00:00Z,Smith,-89.4583333,40.8852777,15 - Woodford County (1999),Total Load
Boltonia_086,0.1828316558418621,0.1417523313743427,0.07655172888732792,Smith Lake (1998),Pop_05,B. decurrens,TRUE,TRUE,86,2011-2638-1,30B,United States,Illinois,Scott,39.7852777,-90.5902777,39.78656976625663,-90.58910563509704,Smith Lake,NA,2/29/24,Unknown,1998-11-11T00:00:00Z,Smith,-90.5902777,39.7852777,5 - Smith Lake (1998),Total Load
Boltonia_087,0.17939503550441704,0.13899318192288201,0.07616607786018773,Sparland (1999),Pop_16,B. decurrens,TRUE,TRUE,87,2011-2629-1,17B,United States,Illinois,Marshal,41.045,-89.4311111,41.02868892611459,-89.43846248262098,NA,"Sparland, Maternal lines = 30, Seedheads = 90; 3 packets",2/29/24,3/7/24,1999-11-11T00:00:00Z,Smith,-89.4311111,41.045,16 - Sparland (1999),Total Load
Boltonia_088,0.18188026620070555,0.1397565959631192,0.07439621511063364,Anderson Lake (1997),Pop_10,B. decurrens,TRUE,TRUE,88,2011-2664-1,7,United States,Illinois,Fulton,40.2047222,-90.1994444,40.20744447961278,-90.1871999885973,NA,"Anderson Lake, Maternal lines = 31, Seedheads = 31",2/29/24,3/8/24,1997-11-21T00:00:00Z,Smith,-90.1994444,40.2047222,10 - Anderson Lake (1997),Total Load
Boltonia_089,0.18060860677935767,0.1403456093820953,0.07623838742777651,Sparland (1999),Pop_16,B. decurrens,TRUE,TRUE,89,2011-2629-1,1C,United States,Illinois,Marshal,41.045,-89.4311111,41.02868892611459,-89.43846248262098,NA,"Sparland, Maternal lines = 30, Seedheads = 90; 3 packets",2/29/24,3/7/24,1999-11-11T00:00:00Z,Smith,-89.4311111,41.045,16 - Sparland (1999),Total Load
Boltonia_090,0.1812601359890606,0.1403686434264128,0.07549807518817704,Sparland (1999),Pop_16,B. decurrens,TRUE,TRUE,90,2011-2629-1,1C,United States,Illinois,Marshal,41.045,-89.4311111,41.02868892611459,-89.43846248262098,NA,"Sparland, Maternal lines = 30, Seedheads = 90; 3 packets",2/29/24,Unknown,1999-11-11T00:00:00Z,Smith,-89.4311111,41.045,16 - Sparland (1999),Total Load
Boltonia_091,0.15983581463915486,0.12442743946982211,0.06691389652156547,Gilbert Lake (1997),Pop_04,B. decurrens,TRUE,TRUE,91,2011-2598-1,L9D,United States,Illinois,Jersey,NA,NA,38.96139842380207,-90.51481032460988,NA,"Gilbert Lake, Maternal lines = 32, Seedheads = 98; 6 packets",2/29/24,3/7/24,1997-11-08T00:00:00Z,Smith,-90.51481032460988,38.96139842380207,4 - Gilbert Lake (1997),Total Load
Boltonia_092,0.17999789626713011,0.13966939565248868,0.07512275409926382,Anderson Lake (2000),Pop_11,B. decurrens,TRUE,TRUE,92,2011-2613-1,14B,United States,Illinois,Fulton,40.2047222,-90.1994444,40.20813714639404,-90.18724497777134,NA,"Anderson Lake, Maternal lines = 30, Seedheads = 61; 2 packets",2/29/24,3/8/24,2000-10-01T00:00:00Z,Smith,-90.1994444,40.2047222,11 - Anderson Lake (2000),Total Load
Boltonia_093,0.18251531093642803,0.14114357448880874,0.07637956325021177,Rice Lake (1999),Pop_12,B. decurrens,TRUE,TRUE,93,2011-2666-1,7B,United States,Illinois,Fulton,40.4925,-89.9022222,40.46699902833787,-89.9485498557629,NA,"Rice Lake, Maternal lines = 30, Seedheads = 90; 3 packets",2/29/24,3/5/24,1999-10-14T00:00:00Z,Smith,-89.9022222,40.4925,12 - Rice Lake (1999),Total Load
Boltonia_094,0.18262285250477658,0.14141011128733982,0.07599391222307157,Smith Lake (1998),Pop_05,B. decurrens,TRUE,TRUE,94,2011-2638-1,12C,United States,Illinois,Scott,39.7852777,-90.5902777,39.78656976625663,-90.58910563509704,Smith Lake,NA,2/29/24,3/8/24,1998-11-11T00:00:00Z,Smith,-90.5902777,39.7852777,5 - Smith Lake (1998),Total Load
Boltonia_095,0.18412136968709328,0.14282505972398635,0.07768457877955223,Rice Lake (1999),Pop_12,B. decurrens,TRUE,TRUE,95,2011-2666-1,18A,United States,Illinois,Fulton,40.4925,-89.9022222,40.46699902833787,-89.9485498557629,NA,"Rice Lake, Maternal lines = 30, Seedheads = 90; 3 packets",2/29/24,3/21/24,1999-10-14T00:00:00Z,Smith,-89.9022222,40.4925,12 - Rice Lake (1999),Total Load
Boltonia_096,0.1835467680226324,0.1423257145489605,0.07649663588345075,Meredosia Lake (1999),Pop_06,B. decurrens,TRUE,TRUE,96,2011-2620-1,19A,United States,Illinois,Morgan,39.8672223,-90.5533333,39.87546015928839,-90.55308508241012,NA,"Meredosia Lake, Maternal lines = 30, Seedheads = 90; 5 packets",3/1/24,3/10/24,1999-10-07T00:00:00Z,Smith,-90.5533333,39.8672223,6 - Meredosia Lake (1999),Total Load
Boltonia_097,0.1790755506991772,0.1384485913036611,0.07421716284803284,Frederick Landing (2011),Pop_09,B. decurrens,TRUE,TRUE,97,2011-2659-1,1B,United States,Illinois,Frederick,NA,NA,40.07116308939078,-90.429571958886,NA,"Frederick Landing, Maternal lines = 15, Seedheads = 44; 2 packets",2/29/24,3/7/24,2011-12-01T00:00:00Z,Smith,-90.429571958886,40.07116308939078,9 - Frederick Landing (2011),Total Load
Boltonia_098,0.18074519242090986,0.14048545893688014,0.07578042683304753,McClugage Bridge (1999),Pop_14,B. decurrens,TRUE,TRUE,98,2011-2618-1,25A,United States,Illinois,Peoria,40.7222223,-89.5519444,40.69352232924267,-89.59142458669179,NA,"McClugage Bridge, Maternal lines = 30, Seedheads = 90; 4 packets",2/29/24,3/8/24,1999-11-11T00:00:00Z,Smith,-89.5519444,40.7222223,14 - McClugage Bridge (1999),Total Load
Boltonia_099,0.18328537136379977,0.1424565150149063,0.07678243084106356,Rice Lake (1999),Pop_12,B. decurrens,TRUE,TRUE,99,2011-2666-1,21C,United States,Illinois,Fulton,40.4925,-89.9022222,40.46699902833787,-89.9485498557629,NA,"Rice Lake, Maternal lines = 30, Seedheads = 90; 3 packets",2/29/24,3/6/24,1999-10-14T00:00:00Z,Smith,-89.9022222,40.4925,12 - Rice Lake (1999),Total Load
Boltonia_100,0.1802828421745062,0.13859995788060467,0.07359047992893003,Anderson Lake (2000),Pop_11,B. decurrens,TRUE,TRUE,100,2011-2613-1,1A,United States,Illinois,Fulton,40.2047222,-90.1994444,40.20813714639404,-90.18724497777134,NA,"Anderson Lake, Maternal lines = 30, Seedheads = 61; 2 packets",2/29/24,3/14/24,2000-10-01T00:00:00Z,Smith,-90.1994444,40.2047222,11 - Anderson Lake (2000),Total Load
Boltonia_101,0.18167146286362001,0.14036535284865317,0.07466479350453484,Frederick Borrow Pit (1999),Pop_08,B. decurrens,TRUE,TRUE,101,2011-2675-1,21C,United States,Illinois,Schuyler,40.0672223,-90.4275,40.07010712467176,-90.42899627731744,NA,"Frederick Borrow Pit, Maternal lines = 30, Seedheads = 90; 3 packets",3/1/24,3/8/24,1999-10-07T00:00:00Z,Smith,-90.4275,40.0672223,8 - Frederick Borrow Pit (1999),Total Load
Boltonia_102,0.16615721792317606,0.12888534968969853,0.06873885227499672,Gilbert Lake (1997),Pop_04,B. decurrens,TRUE,TRUE,102,2011-2598-1,L4B,United States,Illinois,Jersey,NA,NA,38.96139842380207,-90.51481032460988,NA,"Gilbert Lake, Maternal lines = 32, Seedheads = 98; 6 packets",2/29/24,3/7/24,1997-11-08T00:00:00Z,Smith,-90.51481032460988,38.96139842380207,4 - Gilbert Lake (1997),Total Load
Boltonia_103,0.15380563706212136,0.11915017538779459,0.0637494921113705,Gilbert Lake (1997),Pop_04,B. decurrens,TRUE,TRUE,103,2011-2598-1,L5A,United States,Illinois,Jersey,NA,NA,38.96139842380207,-90.51481032460988,NA,"Gilbert Lake, Maternal lines = 32, Seedheads = 98; 6 packets",2/29/24,3/7/24,1997-11-08T00:00:00Z,Smith,-90.51481032460988,38.96139842380207,4 - Gilbert Lake (1997),Total Load
Boltonia_105,0.18188733097526857,0.1410958611112939,0.07614886129647612,McClugage Bridge (1999),Pop_14,B. decurrens,TRUE,TRUE,105,2011-2618-1,7B,United States,Illinois,Peoria,40.7222223,-89.5519444,40.69352232924267,-89.59142458669179,NA,"McClugage Bridge, Maternal lines = 30, Seedheads = 90; 4 packets",2/29/24,3/7/24,1999-11-11T00:00:00Z,Smith,-89.5519444,40.7222223,14 - McClugage Bridge (1999),Total Load
Boltonia_106,0.18048850561178592,0.13905158967811568,0.07416206984415566,Anderson Lake (2000),Pop_11,B. decurrens,TRUE,TRUE,106,2011-2613-1,22A,United States,Illinois,Fulton,40.2047222,-90.1994444,40.20813714639404,-90.18724497777134,NA,"Anderson Lake, Maternal lines = 30, Seedheads = 61; 2 packets",2/29/24,3/8/24,2000-10-01T00:00:00Z,Smith,-90.1994444,40.2047222,11 - Anderson Lake (2000),Total Load
Boltonia_107,0.1809846097811019,0.13951473849778545,0.0747474330103506,Woodford County (1999),Pop_15,B. decurrens,TRUE,TRUE,107,2011-2650-1,30C,United States,Illinois,Woodford,40.8852777,-89.4583333,40.84668797480775,-89.0297386240063,NA,"Woodford County, Maternal lines = 30, Seedheads = 90; 6 packets",2/29/24,3/8/24,1999-11-11T00:00:00Z,Smith,-89.4583333,40.8852777,15 - Woodford County (1999),Total Load
Boltonia_108,0.1800881683865468,0.13936995307636116,0.07482318589068171,McClugage Bridge (1999),Pop_14,B. decurrens,TRUE,TRUE,108,2011-2618-1,27C,United States,Illinois,Peoria,40.7222223,-89.5519444,40.69352232924267,-89.59142458669179,NA,"McClugage Bridge, Maternal lines = 30, Seedheads = 90; 4 packets",2/29/24,3/8/24,1999-11-11T00:00:00Z,Smith,-89.5519444,40.7222223,14 - McClugage Bridge (1999),Total Load
Boltonia_109,0.1833607289591389,0.14181073912957637,0.07622461417680722,Meredosia Lake (1999),Pop_06,B. decurrens,TRUE,TRUE,109,2011-2620-1,13A,United States,Illinois,Morgan,39.8672223,-90.5533333,39.87546015928839,-90.55308508241012,NA,"Meredosia Lake, Maternal lines = 30, Seedheads = 90; 5 packets",3/1/24,3/7/24,1999-10-07T00:00:00Z,Smith,-90.5533333,39.8672223,6 - Meredosia Lake (1999),Total Load
Boltonia_110,0.1815356621970193,0.13999763078401306,0.07463380368985394,Anderson Lake (1997),Pop_10,B. decurrens,TRUE,TRUE,110,2011-2664-1,1,United States,Illinois,Fulton,40.2047222,-90.1994444,40.20744447961278,-90.1871999885973,NA,"Anderson Lake, Maternal lines = 31, Seedheads = 31",2/29/24,3/10/24,1997-11-21T00:00:00Z,Smith,-90.1994444,40.2047222,10 - Anderson Lake (1997),Total Load
Boltonia_111,0.1819053853991519,0.13953530460878322,0.07541199236961896,Rice Lake (1999),Pop_12,B. decurrens,TRUE,TRUE,111,2011-2666-1,28A,United States,Illinois,Fulton,40.4925,-89.9022222,40.46699902833787,-89.9485498557629,NA,"Rice Lake, Maternal lines = 30, Seedheads = 90; 3 packets",2/29/24,3/7/24,1999-10-14T00:00:00Z,Smith,-89.9022222,40.4925,12 - Rice Lake (1999),Total Load
Boltonia_112,0.17883613333898515,0.1390384273670771,0.07512619741200614,Rice Lake (1999),Pop_12,B. decurrens,TRUE,TRUE,112,2011-2666-1,3B,United States,Illinois,Fulton,40.4925,-89.9022222,40.46699902833787,-89.9485498557629,NA,"Rice Lake, Maternal lines = 30, Seedheads = 90; 3 packets",2/29/24,3/10/24,1999-10-14T00:00:00Z,Smith,-89.9022222,40.4925,12 - Rice Lake (1999),Total Load
Boltonia_113,0.180015165716062,0.13832190405991485,0.07437899854692202,Anderson Lake (1997),Pop_10,B. decurrens,TRUE,TRUE,113,2011-2664-1,7,United States,Illinois,Fulton,40.2047222,-90.1994444,40.20744447961278,-90.1871999885973,NA,"Anderson Lake, Maternal lines = 31, Seedheads = 31",2/29/24,3/8/24,1997-11-21T00:00:00Z,Smith,-90.1994444,40.2047222,10 - Anderson Lake (1997),Total Load
Boltonia_114,0.19324434857283704,0.15104245503425492,0.08104525201605961,Fairmont City (1997),Pop_01,B. decurrens,TRUE,TRUE,114,2011-2599-1,27,United States,Illinois,Saint Clair,38.6494444,-90.1161111,38.6515072789885,-90.10298738781108,NA,"Fairmont City, Maternal lines = 28, Seedheads = 28; 2 packets",3/1/24,3/9/24,1997-12-05T00:00:00Z,Smith,-90.1161111,38.6494444,1 - Fairmont City (1997),Total Load
Boltonia_115,0.18122167221643956,0.14022797122718808,0.07554628156656956,Frederick Landing (2011),Pop_09,B. decurrens,TRUE,TRUE,115,2011-2659-1,10C,United States,Illinois,Frederick,NA,NA,40.07116308939078,-90.429571958886,NA,"Frederick Landing, Maternal lines = 15, Seedheads = 44; 2 packets",2/29/24,3/7/24,2011-12-01T00:00:00Z,Smith,-90.429571958886,40.07116308939078,9 - Frederick Landing (2011),Total Load
Boltonia_116,0.17934087223276704,0.1390310235671179,0.07491615533472443,McClugage Bridge (1999),Pop_14,B. decurrens,TRUE,TRUE,116,2011-2618-1,24B,United States,Illinois,Peoria,40.7222223,-89.5519444,40.69352232924267,-89.59142458669179,NA,"McClugage Bridge, Maternal lines = 30, Seedheads = 90; 4 packets",2/29/24,3/7/24,1999-11-11T00:00:00Z,Smith,-89.5519444,40.7222223,14 - McClugage Bridge (1999),Total Load
Boltonia_117,0.18156078139546566,0.1405891121363089,0.07581141664772845,Rice Lake (1999),Pop_12,B. decurrens,TRUE,TRUE,117,2011-2666-1,16B,United States,Illinois,Fulton,40.4925,-89.9022222,40.46699902833787,-89.9485498557629,NA,"Rice Lake, Maternal lines = 30, Seedheads = 90; 3 packets",3/1/24,3/7/24,1999-10-14T00:00:00Z,Smith,-89.9022222,40.4925,12 - Rice Lake (1999),Total Load
Boltonia_118,0.18001595069101345,0.13934527374316383,0.07376608887878851,Frederick Borrow Pit (1999),Pop_08,B. decurrens,TRUE,TRUE,118,2011-2675-1,23A,United States,Illinois,Schuyler,40.0672223,-90.4275,40.07010712467176,-90.42899627731744,NA,"Frederick Borrow Pit, Maternal lines = 30, Seedheads = 90; 3 packets",2/29/24,3/7/24,1999-10-07T00:00:00Z,Smith,-90.4275,40.0672223,8 - Frederick Borrow Pit (1999),Total Load
Boltonia_119,0.17953868592053226,0.13865013919143923,0.07526048660895675,Frederick Borrow Pit (1999),Pop_08,B. decurrens,TRUE,TRUE,119,2011-2675-1,18A,United States,Illinois,Schuyler,40.0672223,-90.4275,40.07010712467176,-90.42899627731744,NA,"Frederick Borrow Pit, Maternal lines = 30, Seedheads = 90; 3 packets",3/2/24,3/10/24,1999-10-07T00:00:00Z,Smith,-90.4275,40.0672223,8 - Frederick Borrow Pit (1999),Total Load
Boltonia_120,0.1801588161321772,0.1377699096407347,0.07341487097907154,Anderson Lake (1997),Pop_10,B. decurrens,TRUE,TRUE,120,2011-2664-1,9,United States,Illinois,Fulton,40.2047222,-90.1994444,40.20744447961278,-90.1871999885973,NA,"Anderson Lake, Maternal lines = 31, Seedheads = 31",2/29/24,3/8/24,1997-11-21T00:00:00Z,Smith,-90.1994444,40.2047222,10 - Anderson Lake (1997),Total Load
Boltonia_121,0.17889814636014964,0.13855306714752977,0.07298101357353882,Anderson Lake (1997),Pop_10,B. decurrens,TRUE,TRUE,121,2011-2664-1,8,United States,Illinois,Fulton,40.2047222,-90.1994444,40.20744447961278,-90.1871999885973,NA,"Anderson Lake, Maternal lines = 31, Seedheads = 31",2/29/24,3/6/24,1997-11-21T00:00:00Z,Smith,-90.1994444,40.2047222,10 - Anderson Lake (1997),Total Load
Boltonia_123,0.17872937674558806,0.13747951615344622,0.07428947241562162,Woodford County (1999),Pop_15,B. decurrens,TRUE,TRUE,123,2011-2650-1,11B,United States,Illinois,Woodford,40.8852777,-89.4583333,40.84668797480775,-89.0297386240063,NA,"Woodford County, Maternal lines = 30, Seedheads = 90; 6 packets",3/1/24,3/9/24,1999-11-11T00:00:00Z,Smith,-89.4583333,40.8852777,15 - Woodford County (1999),Total Load
Boltonia_124,0.18149955334925263,0.1404838136480003,0.07594914915742138,Woodford County (1999),Pop_15,B. decurrens,TRUE,TRUE,124,2011-2650-1,8B,United States,Illinois,Woodford,40.8852777,-89.4583333,40.84668797480775,-89.0297386240063,NA,"Woodford County, Maternal lines = 30, Seedheads = 90; 6 packets",2/29/24,3/12/24,1999-11-11T00:00:00Z,Smith,-89.4583333,40.8852777,15 - Woodford County (1999),Total Load
